date,sp500,aapl,amzn,avgo,ba,bac,blk,bsx,de,et,ge,goog,gs,jpm,meta,ms,msft,nvda,ph,rok,tsla
7/7/2023,4398.95,190.68,129.78,84.68,212.1,28.53,684.1,52.29,405.28,12.75,86.35,120.14,315.17,144.34,290.53,83.36,337.22,42.5,384.17,325.38,274.43
7/10/2023,4409.53,188.61,127.13,87.77,213.31,28.66,696.17,52.7,407.09,12.84,88.15,116.87,316.47,145.15,294.1,83.4,331.83,42.18,392.64,335.75,269.61
7/11/2023,4439.26,188.08,128.78,88.21,218.76,29.02,710.2,52.45,413.8,12.95,88.7,117.71,320.88,147.42,298.29,84.96,332.47,42.4,398.7,338.14,269.79
7/12/2023,4472.16,189.77,130.8,89,217.11,29.36,726,52.46,407.67,12.99,88.69,119.62,326.4,148.15,309.34,85.77,337.2,43.9,397.09,339.55,271.99
7/13/2023,4510.04,190.54,134.3,89.04,216.85,29.67,739.8,52.79,409.55,13.03,88.75,124.83,328.68,148.87,313.41,86.21,342.66,45.98,398.66,342.46,277.9
7/14/2023,4505.42,190.69,134.68,88.86,213.12,29.11,728.03,53.03,414.61,12.9,87.95,125.7,326.19,149.77,308.87,85.78,345.24,45.47,396.2,341.23,281.38
7/17/2023,4522.79,193.99,133.56,91.04,211.87,29.4,727.87,52.61,420.6,12.97,88.64,125.06,327.2,153.38,310.62,86.37,345.73,46.46,400.95,342.58,290.38
7/18/2023,4554.98,193.73,132.83,90.34,211.57,30.7,738.93,52.81,431.56,13.11,88.57,124.08,337.27,153.66,312.05,91.94,359.49,47.49,408.56,346.89,293.34
7/19/2023,4565.72,195.1,135.36,90.14,208.6,31.53,747.3,52.34,436.17,13.18,87.64,122.78,340.55,154.25,316.01,93.16,355.08,47.08,403.68,344,291.26
7/20/2023,4534.87,193.13,129.96,88.83,213.61,31.69,750.88,53.46,439.63,13.2,88.72,119.53,350.86,156.15,302.52,93.8,346.87,45.52,402.81,342.56,262.9
7/21/2023,4536.34,191.94,130,89.68,211.8,31.98,751.21,53.16,436.93,13.15,87.99,120.31,351.96,154.95,294.26,94.01,343.77,44.31,397.65,337.08,260.02
7/24/2023,4554.64,192.75,128.8,90.16,215.87,32.65,756.58,52.17,442.59,13.28,87.93,121.88,358.93,158,291.61,94.67,345.11,44.61,397.87,338.13,269.06
7/25/2023,4567.46,193.62,129.13,91.8,214.12,32.15,746.02,52.41,446.33,13.21,93.44,122.79,354.7,156.82,294.47,94.42,350.98,45.68,398.09,337.89,265.28
7/26/2023,4566.75,194.5,128.15,89.31,232.8,32.41,743.16,52.4,432.95,13.16,91.49,129.66,357.56,157.76,298.57,93.54,337.77,45.45,393.76,333.96,264.35
7/27/2023,4537.41,193.22,128.25,89.35,233.75,31.95,729.07,52.64,428.62,13.14,92.05,129.87,354.51,156.02,311.71,92.75,330.72,45.9,397.31,330.31,255.71
7/28/2023,4582.23,195.83,132.21,89.98,238.69,31.9,738.34,51.69,427.11,13.25,91.23,133.01,353.23,156.91,325.48,91.57,338.37,46.75,399.57,333.3,266.44
7/31/2023,4588.96,196.45,133.68,89.86,238.85,32,738.85,51.85,429.6,13.29,91.11,133.11,355.87,157.96,318.6,91.56,335.92,46.73,410.01,336.29,267.43
8/1/2023,4576.73,195.6,131.69,92,238.01,31.62,732.26,51.89,433.44,13.28,90.3,131.89,357.72,157.18,322.71,90.94,336.34,46.51,414.17,310.91,261.07
8/2/2023,4513.39,192.58,128.21,89.23,231.38,31.19,717.44,50.62,430.53,13.14,89.3,128.64,351.1,155.4,314.31,89.32,327.5,44.27,405.87,304.28,254.11
8/3/2023,4501.89,191.17,128.91,88.5,231.36,31.41,710.17,50.88,423.94,12.84,89.61,128.77,353.16,156.35,313.19,89.14,326.66,44.51,418.18,302.05,259.32
8/4/2023,4478.03,181.99,139.57,88.17,231.36,31.3,710.28,50.72,424.04,12.75,90.17,128.54,353.22,156.02,310.73,88.79,327.78,44.68,414.15,298.82,253.86
8/7/2023,4518.44,178.85,142.22,89.71,238.25,31.88,712.55,50.73,431.31,12.94,91.5,131.94,355.56,156.76,316.56,89.08,330.11,45.42,424.95,310.46,251.45
8/8/2023,4499.38,179.8,139.94,88.32,238.04,31.27,696.98,50.58,430.46,12.88,90.56,131.84,348.26,155.88,312.64,88.47,326.05,44.66,425.12,305.55,249.7
8/9/2023,4467.71,178.19,137.85,85.07,237.86,30.86,692.09,51.06,436.09,12.98,89.46,130.15,342.69,153.79,305.21,87.56,322.23,42.55,422.26,303.8,242.19
8/10/2023,4468.83,177.97,138.56,84.29,238.26,30.94,697.01,50.86,434.57,13.07,90.58,130.21,340.4,153.56,305.74,87.64,322.93,42.39,412.76,299.26,245.34
8/11/2023,4464.05,177.79,138.41,82.98,235.72,31.29,695.61,51.03,435.07,12.76,91.4,130.17,340.73,154.45,301.64,87.7,321.01,40.85,416.51,296.18,242.65
8/14/2023,4489.72,179.46,140.57,85.41,236.71,30.93,692.93,51.33,437.64,12.72,92.15,131.83,337.74,154.77,306.19,87.33,324.04,43.75,413.82,299.16,239.76
8/15/2023,4437.86,177.45,137.67,84.25,232.26,29.94,672.82,51.68,431.68,12.56,90.8,130.27,332.21,150.83,301.95,86.16,321.86,43.94,408.76,297.66,232.96
8/16/2023,4404.33,176.57,135.07,83.3,229.95,29.29,672.24,51.46,423.94,12.77,90.58,129.11,329.11,150.19,294.29,85.99,320.4,43.49,406.32,295.15,225.6
8/17/2023,4370.36,174,133.98,82.71,224.54,29.28,674,50.94,419.16,12.9,88.49,130.46,327.52,148.63,285.09,85.79,316.88,43.34,399.05,291.49,219.22
8/18/2023,4369.71,174.49,133.22,82.58,226.65,29.11,670.25,50.19,397.02,13,89.16,128.11,324.93,148.97,283.25,84.89,316.48,43.3,397.76,291.54,215.49
8/21/2023,4399.77,175.84,134.68,86.51,227.22,29.15,671.59,50.42,390.79,13,89.34,128.93,322.06,149.48,289.9,84.25,321.88,46.97,397.47,292.83,231.28
8/22/2023,4387.55,177.23,134.25,85.58,230.07,28.44,665.84,50.41,385.21,12.97,89.05,129.69,318.79,146.38,287.6,82.98,322.46,45.67,398.1,292.64,233.19
8/23/2023,4436.01,181.12,135.52,87.66,228.58,28.45,678.77,50.35,394.28,12.96,90.5,133.21,322.33,147.37,294.24,83.39,327,47.12,404.15,297.54,236.86
8/24/2023,4376.31,176.38,131.84,85.45,217.31,28.62,673.16,50.43,386.64,12.94,88.56,130.42,319.96,147.23,286.75,83.44,319.97,47.16,398.33,298.47,230.04
8/25/2023,4405.71,178.61,133.26,85.18,223.41,28.5,675.96,50.76,390.21,13.16,89.3,130.69,320.15,147.05,285.5,83.22,322.98,46.02,403.21,303.31,238.59
8/28/2023,4433.31,180.19,133.14,86.11,227.06,28.76,679,53.79,394.69,13.41,90.89,131.79,325.97,147.56,290.26,84.38,323.7,46.83,408.54,309.05,238.82
8/29/2023,4497.63,184.12,134.91,88.99,227.25,29.17,691.03,54.68,404.1,13.52,91.98,135.49,332.55,148.76,297.99,85.55,328.41,48.78,416.5,317.25,257.18
8/30/2023,4514.87,187.65,135.07,89.23,228.85,29.04,695.81,54.27,413.27,13.55,91.17,136.93,328.58,148.16,295.1,85.26,328.79,49.26,418.83,309.57,256.9
8/31/2023,4507.66,187.87,138.01,92.29,224.03,28.67,700.54,53.94,410.94,13.47,91.29,137.35,327.71,146.33,295.89,85.15,327.76,49.35,416.9,312.08,258.08
9/1/2023,4515.77,189.46,138.12,87.25,223.4,28.98,706.19,53.62,418.9,13.62,91.11,136.8,327.4,146.82,296.38,85.75,328.66,48.51,422.46,314.05,245.01
9/5/2023,4496.83,189.7,137.27,87.22,222.57,28.65,695.93,53.3,414.43,13.78,90.03,136.71,323.75,145.2,300.15,84.84,333.55,48.55,411.67,307.2,256.49
9/6/2023,4465.48,182.91,135.36,87.23,217.95,28.39,694.18,53.86,414.29,13.5,89.87,135.37,321.13,144.96,299.17,84.16,332.88,47.06,411.86,310.48,251.92
9/7/2023,4451.14,177.56,137.85,85.7,216.05,28.13,691.06,53.89,411.73,13.7,89.16,136.2,321.96,143.72,298.67,83.84,329.91,46.24,409.11,304.44,251.49
9/8/2023,4457.49,178.18,138.23,85.75,211.27,28.36,690.62,53.87,399.66,13.76,89.1,137.2,325.52,143.83,297.89,84.92,334.27,45.57,409.2,296.86,248.5
9/11/2023,4487.46,179.36,143.1,85.91,211.01,28.48,695.93,54.56,400.37,13.6,91.13,137.74,324.65,144.46,307.56,83.51,337.94,45.18,406.17,293.89,273.58
9/12/2023,4461.9,176.3,141.23,84.45,210.65,28.97,697.34,53.42,402.26,13.66,91.72,136.07,330.9,146.34,301.66,85.55,331.77,44.87,405.38,289.08,267.48
9/13/2023,4467.44,174.21,144.85,85.29,208.4,28.88,697.23,53.2,402.23,13.54,90.6,137.5,334.98,146.41,305.06,87.25,336.06,45.49,390.03,285.47,271.3
9/14/2023,4505.1,175.74,144.72,87.16,209.05,29.2,706.81,52.92,411.68,13.57,92.23,138.99,344.57,149.25,311.72,89.07,338.7,45.58,395.18,287.08,276.04
9/15/2023,4450.32,175.01,140.39,85.17,208.11,28.84,697.41,52.9,412.11,13.59,92.11,138.3,342.54,148.81,300.31,88.41,330.22,43.9,392.12,285.2,274.39
9/18/2023,4453.53,177.97,139.98,85,205.12,28.76,694.89,53,410.84,13.77,92.97,138.96,343.32,149.12,302.55,88.71,329.06,43.97,395.86,288.73,265.28
9/19/2023,4443.95,179.07,137.63,84.92,204.48,28.65,688.96,53.03,398.69,13.82,92.68,138.83,341.89,148.93,305.07,88.51,328.65,43.52,391.71,287.76,266.5
9/20/2023,4402.2,175.49,135.29,83.06,202.37,28.55,683.48,54.1,402.33,13.9,91.6,134.59,336.7,148.3,299.67,87.14,320.77,42.24,390.46,285.17,262.59
9/21/2023,4330,173.93,129.33,80.84,199.95,28.05,668.83,53.97,387.64,13.71,90.11,131.36,330.24,147.14,295.73,84.88,319.53,41.02,381.61,278.94,255.7
9/22/2023,4320.06,174.79,129.12,82.91,197.71,27.64,660.1,53.6,380.87,13.82,88.73,131.25,327.89,145.73,299.08,83.29,317.01,41.61,387.3,281.36,244.88
9/25/2023,4337.44,176.08,131.27,83.39,198.78,27.6,657.55,53.8,384.39,14.01,89.1,132.17,328.84,146.45,300.83,83.03,317.54,42.22,391.51,284.42,246.99
9/26/2023,4273.53,171.96,125.98,81.62,195.64,27.17,646.72,52.83,379.63,13.86,87.67,129.45,323.82,144.93,298.96,82.17,312.14,41.91,383.89,279.05,244.12
9/27/2023,4274.51,170.43,125.98,81.68,195.46,27.27,643.39,52.1,384.36,13.95,88.44,131.46,321.95,145.78,297.74,81.65,312.79,42.47,391.11,284.8,240.5
9/28/2023,4299.7,170.69,125.98,83.2,190.43,27.56,645.24,53.37,384.73,14.02,89.59,133.13,325.2,147.59,303.96,82.19,313.64,43.09,392.43,286.41,246.38
9/29/2023,4288.05,171.21,127.12,83.06,191.68,27.38,646.49,52.8,377.38,14.03,88.17,131.85,323.57,145.02,300.21,81.67,315.75,43.5,389.52,285.87,250.22
10/2/2023,4288.39,173.75,129.46,83.5,187.83,26.7,643.04,52.81,373.84,13.78,86.76,135.17,318.5,143.77,306.82,80.41,321.8,44.78,385.24,283.95,251.6
10/3/2023,4229.45,172.4,124.72,81.48,188.92,25.91,625.47,51.54,372.78,13.55,85.94,133.3,306.12,142.71,300.94,78.02,313.39,43.52,381.95,284.32,246.53
10/4/2023,4263.75,173.66,127,82.38,186.73,25.94,636.53,51.55,377,13.34,86.81,136.27,308.6,143.35,305.58,79.09,318.95,44.04,384.59,288.8,261.16
10/5/2023,4258.19,174.91,125.96,82.39,186.29,26.06,640.3,51.68,375.69,13.36,86.71,135.99,310.5,142.9,304.79,79.15,319.36,44.69,383.68,286.16,260.05
10/6/2023,4308.5,177.49,127.96,84.53,187.38,26.07,648.26,52.12,378.54,13.46,88.9,138.73,312.48,145.1,315.43,80.33,327.26,45.76,391.72,290.31,260.53
10/10/2023,4358.24,178.39,129.48,85.84,193.53,27.01,641.95,53.8,390.84,13.81,88.91,139.2,314.77,145.65,321.84,80.13,328.39,45.8,397.26,291.7,263.62
10/11/2023,4376.95,179.8,131.83,87.46,196.07,27.02,642.67,50.91,389.36,13.76,90.33,141.7,313.02,146.15,327.82,78.9,332.42,46.81,407.29,299.92,262.99
10/12/2023,4349.61,180.71,132.33,90.56,191.3,26.9,636.17,48.64,382.28,13.77,88.79,140.29,309.85,145.81,324.16,77.81,331.16,46.94,406.87,300.03,258.87
10/13/2023,4327.78,178.85,129.79,88.32,184.91,26.76,627.66,49.52,380.66,13.83,87.23,138.58,309.3,148,314.69,77.79,327.73,45.46,392.93,288.32,251.12
10/16/2023,4373.63,178.72,132.55,90.26,184.93,26.99,635.45,50.1,390.54,13.9,87.04,140.49,314.39,147.85,321.15,78.73,332.64,46.1,396.99,291.78,253.92
10/17/2023,4373.2,177.15,131.47,88.44,185.6,27.62,636.1,50.46,391.12,13.84,87.74,140.99,309.36,147.53,324,80.33,332.06,43.94,402.83,290.55,254.85
10/18/2023,4314.6,175.84,128.13,88.7,185.69,27.31,616.69,50.71,382.23,13.93,85.79,139.28,301.96,145.91,316.97,74.88,330.11,42.2,378.98,275.57,242.68
10/19/2023,4278,175.46,128.4,86.78,182.79,26.96,622.51,50.55,381.37,14.03,85.3,138.98,299.19,145.29,312.81,72.92,331.32,42.1,374.98,271.52,220.11
10/20/2023,4224.16,172.88,125.17,85.36,180.04,26.31,614.83,50.05,375.15,14,84.6,136.74,300.05,142.95,308.65,73.13,326.67,41.39,372.92,266.06,211.99
10/23/2023,4217.04,173,126.56,86.22,181.03,25.57,614.73,50.13,373.27,13.78,85.09,137.9,299.22,141,314.01,71.7,329.32,42.97,366.87,266.85,212.08
10/24/2023,4247.68,173.44,128.56,88.11,182.36,25.47,612.39,50.96,373.57,13.75,90.62,140.12,299.18,141.17,312.55,71.56,330.53,43.66,373.28,265.86,216.52
10/25/2023,4186.77,171.1,121.39,84.96,177.73,25.55,608.68,49.99,371.91,13.69,88.69,126.67,296.76,140.4,299.53,71.4,340.67,41.78,367.52,263.32,212.42
10/26/2023,4137.23,166.89,119.57,82.68,179.09,26.12,607.07,49.78,369.54,13.57,86.77,123.44,296.99,140.76,288.35,72.07,327.89,40.33,369.96,262.6,205.76
10/27/2023,4117.37,168.22,127.74,83.84,179.69,25.17,598.08,49.52,361.15,13.11,84.82,123.4,289.91,135.69,296.73,70.4,329.81,40.5,366.24,262,207.3
10/30/2023,4166.82,170.29,132.71,84.13,182.35,25.69,607.12,50.05,367.8,13.15,87.58,125.75,300.83,137.42,302.66,70.59,337.31,41.16,369.55,263.46,197.36
10/31/2023,4193.8,170.77,133.09,84.14,186.82,26.34,612.28,51.19,365.36,13.15,86.64,125.3,303.61,139.06,301.27,70.82,338.11,40.78,368.91,262.81,200.84
11/1/2023,4237.86,173.97,137,85.29,189.38,26.4,616.21,51.66,370.47,13.15,85.54,127.57,307.16,138.94,311.85,70.95,346.07,42.33,370.47,266.98,205.66
11/2/2023,4317.78,177.57,138.07,87.13,192.01,27.62,644.49,52.52,373.56,13.64,85.96,128.58,313.76,141.42,310.87,73.46,348.32,43.51,404.58,258.6,218.51
11/3/2023,4358.34,176.65,138.6,88.27,195.05,28.42,657.97,52.53,382.2,13.66,86.87,130.37,327.62,143,314.6,76.26,352.8,45.01,401.19,263.7,219.96
11/6/2023,4365.98,179.23,139.74,88.08,192.95,28.33,653.22,52.81,378.25,13.51,89.15,131.45,323.91,144.08,315.8,75.92,356.53,45.75,406.14,258.5,219.27
11/7/2023,4378.38,181.82,142.71,89.78,191.41,28.16,648.59,52.17,369.24,13.31,89.16,132.4,323.95,144.01,318.82,75.51,360.53,45.96,407.08,257.02,222.18
11/8/2023,4382.78,182.89,142.08,91.11,191.83,27.89,654.95,52.11,369.37,13.07,90.8,133.26,324.56,144.72,319.78,75.97,363.2,46.57,410.66,257.12,222.11
11/9/2023,4347.35,182.41,140.6,91.14,193.33,27.53,651.82,51.43,369.62,13.02,90.19,131.69,320.78,144.29,320.55,74.19,360.69,46.95,412.82,257.11,209.98
11/10/2023,4415.24,186.4,143.56,95.75,196.65,27.68,665,51.56,373.99,13.14,91.93,134.06,325.51,146.43,328.77,75.33,369.67,48.33,419.45,258.43,214.65
11/13/2023,4411.55,184.8,142.59,94.69,204.54,27.7,661.45,53.71,369.76,13.19,92.13,133.64,326.91,145.78,329.19,75.04,366.68,48.62,419.43,261.36,223.71
11/14/2023,4495.7,187.44,145.8,97.3,207.47,29.22,697.35,54.02,374.96,13.31,93.51,135.43,338.72,148.44,336.31,78.31,370.27,49.66,427.96,267.55,237.41
11/15/2023,4502.88,188.01,143.2,97.54,208.71,29.62,708.84,53.85,380.87,13.36,92.75,136.38,337.6,149.74,332.71,79.68,369.67,48.89,429.08,270.17,242.84
11/16/2023,4508.24,189.71,142.83,95.96,206.6,29.54,714.9,54.67,378.56,13.18,94.86,138.7,336.67,151.45,334.19,79.66,376.17,49.48,426.44,272.78,233.59
11/17/2023,4514.02,189.69,145.18,97.77,208.04,29.98,716.86,54.34,384.15,13.52,95.65,136.94,339.19,152.82,335.04,80.28,369.85,49.3,432.64,275.26,234.3
11/20/2023,4547.38,191.45,146.13,99.57,217.71,30.01,720.92,54.46,380.33,13.56,95.76,137.92,339.45,153.29,339.97,79.7,377.44,50.41,431.53,271.12,235.6
11/21/2023,4538.19,190.64,143.9,98.12,218.27,29.66,724.64,55.32,382.65,13.7,95.62,138.62,334.97,152.97,336.98,78.47,373.07,49.94,432.92,269.39,241.2
11/22/2023,4556.62,191.31,146.71,97.2,219.91,29.63,727.14,55.43,370.76,13.74,95.38,140.02,338.64,153.33,341.49,78.49,377.85,48.72,431.23,272.8,234.21
11/24/2023,4559.34,189.97,146.74,97.89,220,29.73,730.1,55.63,370.19,13.72,95.68,138.22,339.15,153.54,338.23,78.65,377.43,47.78,433.67,273,235.45
11/27/2023,4550.43,189.79,147.73,95.02,219.3,29.56,730.68,55.69,362.21,13.67,95.68,138.05,337.71,153.19,334.7,77.95,378.61,48.24,431.92,271.06,236.08
11/28/2023,4554.89,190.4,147.03,94.64,222.37,29.53,736.76,54.93,360.02,13.67,94.79,138.62,337.65,153.54,338.99,76.88,382.7,47.82,426.53,269.25,246.72
11/29/2023,4550.58,189.37,146.32,94.08,224.43,30.31,747.3,55.44,363.94,13.68,94.79,136.4,340.26,154.32,332.2,78.55,378.85,48.14,428.06,270.56,244.14
11/30/2023,4567.8,189.95,146.09,92.57,231.63,30.49,751.23,55.89,364.41,13.89,97.14,133.92,341.54,156.08,327.15,79.34,378.91,46.77,433.18,275.44,240.08
12/1/2023,4594.63,191.24,147.03,93,233.87,30.96,756.35,56.14,368.81,13.89,97.7,133.32,348.43,156.84,324.82,80.89,374.51,46.76,440.16,281.47,238.83
12/4/2023,4569.78,189.43,144.84,92.4,234.87,30.82,756.43,54.77,368.93,13.89,96.92,130.63,349.39,157.99,320.02,81.21,369.14,45.51,438.15,279.5,235.58
12/5/2023,4567.18,193.42,146.88,91.31,234.16,30.58,754.3,54.88,361.14,13.76,95.89,132.39,341.75,157.97,318.29,80.17,372.52,46.57,434.83,275,238.72
12/6/2023,4549.34,192.32,144.52,90.36,236.89,30.53,743.07,54.82,365.54,13.48,95.55,131.43,341.97,156.31,317.45,79.41,368.8,45.5,434.32,278.11,239.37
12/7/2023,4585.59,194.27,146.88,92.23,237.33,30.66,745.44,55.03,361.22,13.33,95.29,138.45,344.62,156.79,326.59,80.35,370.95,46.6,433.77,277.89,242.64
12/8/2023,4604.37,195.71,147.42,94.43,244.7,30.96,744.73,54.95,363.67,13.3,96.17,136.64,350.83,158.52,332.75,82.28,374.23,47.51,438.63,278.53,243.84
12/11/2023,4622.44,193.18,145.89,102.92,248.08,30.85,752.41,55.26,361.03,13.27,95.93,134.7,351.76,159.1,325.28,82.82,371.3,46.63,438.22,279.79,239.74
12/12/2023,4643.7,194.71,147.48,107.23,248.63,30.74,759.29,55.95,359.39,13.25,97.55,133.64,352.61,160.52,334.22,83.6,374.38,47.66,440.83,283.69,237.01
12/13/2023,4707.09,197.96,148.84,108.97,250.91,32.04,773.43,56.48,377.01,13.53,96.64,133.97,362.73,161.06,334.74,85.63,374.37,48.09,441.54,290.97,239.29
12/14/2023,4719.55,198.11,147.42,110.65,256.24,33.94,807.13,56.18,388.42,13.76,96.78,133.2,383.47,163.99,333.17,91.04,365.93,48.35,455.41,306.85,251.05
12/15/2023,4719.19,197.57,149.97,112.97,264.27,33.6,819,55.81,386.07,13.71,98.28,133.84,380.51,165.23,334.92,91.58,370.73,48.89,453.6,304.37,253.5
12/18/2023,4740.56,195.89,154.07,114.7,260.41,33.43,796.44,55.51,382.76,13.85,98.61,137.19,376.4,166.23,344.62,90.76,372.65,50.08,453.49,305.3,252.08
12/19/2023,4768.37,196.94,153.79,113.96,263.51,33.51,801.38,55.82,393.94,13.87,100.44,138.1,382.45,168.45,350.36,91.92,373.26,49.6,460.26,310.48,257.22
12/20/2023,4698.35,194.83,152.12,111.04,260.25,32.98,789.23,54.98,387.26,13.72,98.39,139.66,377.52,166.55,349.28,91.14,370.62,48.11,449.42,303.56,247.14
12/21/2023,4746.75,194.68,153.84,112.73,262.02,33.2,799.1,55.65,393.34,13.79,101.26,141.8,380.57,167.5,354.09,92.63,373.54,48.99,455.9,306.75,254.5
12/22/2023,4754.63,193.6,153.42,112.2,260.44,33.43,802.42,55.9,396.82,13.76,101.04,142.72,380.65,167.4,353.39,92.41,374.58,48.83,458.19,307.78,252.54
12/26/2023,4774.75,193.05,153.41,113.19,262.79,33.86,806.61,55.99,401.27,13.78,101.66,142.82,381.61,168.39,354.83,92.84,374.66,49.28,461.46,311.04,256.61
12/27/2023,4781.58,193.15,153.34,112.62,262.1,33.84,813.25,56.02,401.64,13.79,102.24,141.44,384.48,169.4,357.83,93.66,374.07,49.42,462.25,311.22,261.44
12/28/2023,4783.35,193.58,153.38,112.24,260.35,33.88,814.41,56.28,399.26,13.77,102.34,141.28,386.41,170.3,358.32,93.64,375.28,49.52,461.96,310.62,253.18
12/29/2023,4769.83,192.53,151.94,111.63,260.66,33.67,811.8,57.81,399.87,13.8,101.79,140.93,385.77,170.1,353.96,93.25,376.04,49.52,460.7,310.48,248.48
1/2/2024,4742.83,185.64,149.93,108.54,251.76,33.9,800.3,57.84,400.91,13.88,100.45,139.56,388.3,172.08,346.29,93.9,370.87,48.17,458.61,306.38,248.42
1/3/2024,4704.81,184.25,148.47,105.86,243.91,33.53,784.15,57.6,393.35,14.02,98.94,140.36,381.79,171.33,344.47,91.91,370.6,47.57,450.68,303.86,238.45
1/4/2024,4688.68,181.91,144.57,104.9,244.94,33.8,785.95,58.17,392.39,13.87,99.42,138.04,382.95,171.41,347.12,92.15,367.94,48,452.06,304.67,237.93
1/5/2024,4697.24,181.18,145.24,104.93,249,34.43,782.83,58.16,395.96,13.95,100.72,137.39,386.44,172.27,351.95,93.24,367.75,49.1,453.55,305.05,237.49
1/8/2024,4763.54,185.56,149.1,107.49,229,34.16,797.19,58.42,397.98,13.98,102.31,140.53,388.86,172.02,358.66,93.51,374.69,52.25,458.69,306.06,240.45
1/9/2024,4756.5,185.14,151.37,108.25,225.76,33.63,794.52,59.23,393.22,14,102.71,142.56,383.74,170.66,357.43,92.06,375.79,53.14,457.46,302.97,234.96
1/10/2024,4783.45,186.19,153.73,108.06,227.84,33.6,792.36,59.51,393.71,13.92,103.44,143.8,381.96,171.02,370.47,91.48,382.77,54.35,460.78,302.07,233.94
1/11/2024,4780.24,185.59,155.18,110,222.66,33.15,792.61,59.61,390.22,13.92,103.54,143.67,379.75,170.3,369.67,90.51,384.63,54.82,462.64,305.1,227.22
1/12/2024,4783.83,185.92,154.62,110.77,217.7,32.8,799.6,59.94,386.51,14.01,103.51,144.24,377.75,169.05,374.49,89.7,388.47,54.71,460.32,304.59,218.89
1/16/2024,4765.98,183.63,153.16,111.5,200.52,32.12,791.38,60.25,385.35,13.9,102.06,144.08,380.45,167.99,367.46,85.97,390.27,56.38,460.75,298.38,219.91
1/17/2024,4739.21,182.68,151.71,110.37,203.06,31.8,787.43,60.96,378.61,13.77,101.19,142.89,377.18,167.09,368.37,84.41,389.47,56.05,456.05,295.38,215.55
1/18/2024,4780.94,188.63,153.5,114.39,211.61,31.73,795.26,61.05,381.39,13.72,102.52,144.99,376.91,167.42,376.13,83.9,393.87,57.11,465.7,300.15,211.88
1/19/2024,4839.81,191.56,155.34,121.12,215.02,32.22,805.44,60.94,382.72,13.79,103.53,147.97,382.2,170.31,383.45,85.34,398.67,59.49,470.37,303.45,212.19
1/22/2024,4850.43,193.89,154.78,122.05,214.93,32.55,794.02,60.74,384.59,13.88,104.66,147.71,385.96,170.11,381.78,85.73,396.51,59.65,473.52,305.64,208.8
1/23/2024,4864.6,195.18,156.02,122.63,211.5,32.77,792.56,60.62,387.46,13.94,103.64,148.68,380.77,168.99,385.2,86.74,398.9,59.87,469.1,304.27,209.14
1/24/2024,4868.55,194.5,156.87,125.39,214.13,32.98,785.75,59.92,388.41,14.07,103.62,150.35,379.4,170.5,390.7,87.57,402.56,61.36,464.88,300.35,207.83
1/25/2024,4894.16,194.17,157.75,123,201.88,33.39,790.46,60.83,393.01,14.28,103.62,153.64,382.7,172.94,393.18,88.02,404.87,61.62,471.8,304.24,182.63
1/26/2024,4890.97,192.42,159.12,120.49,205.47,33.43,787.3,61.13,393.62,14.46,104.63,153.79,377.79,172.28,394.14,87.73,403.93,61.03,471.59,303,183.25
1/29/2024,4927.93,191.73,161.26,121.78,205.19,33.61,788.7,61.31,397.68,14.53,104.56,154.84,380.56,172.73,401.02,87.62,409.72,62.47,476.5,304.62,190.93
1/30/2024,4924.97,188.04,159,120.82,200.44,34.79,781.73,61.42,396.93,14.56,106.81,153.05,386.87,176.27,400.06,87.62,408.59,62.77,477.86,307.22,191.59
1/31/2024,4845.65,184.4,155.2,118,211.04,34.01,774.31,63.26,393.58,14.3,105.61,141.8,384.01,174.36,390.14,87.24,397.58,61.53,464.5,253.28,187.29
2/1/2024,4906.19,186.86,159.28,120,209.81,33.55,784.93,64.82,393.68,14.37,107.99,142.71,383.85,173.73,394.78,86.82,403.78,63.03,500.18,263.01,188.86
2/2/2024,4958.61,185.85,171.81,122.43,209.38,33.47,788,64.37,392.6,14.33,108.89,143.54,387.86,174.73,474.99,87.27,411.22,66.16,510.36,268.01,187.91
2/5/2024,4942.81,187.68,170.31,124.31,206.63,32.99,783.17,64.46,386.03,14.31,109.83,144.93,383.02,174.5,459.41,85.89,405.65,69.33,508.87,266.32,181.06
2/6/2024,4954.23,189.3,169.15,122.26,208.58,33.04,787.98,64.79,388.9,13.97,109.72,145.41,384.99,175.1,454.72,86.1,405.49,68.22,511.55,259.98,185.1
2/7/2024,4995.06,189.41,170.53,125.71,211.92,33.18,794.7,65.23,385.95,13.9,110.46,146.68,386.66,175.43,469.59,86,414.05,70.1,514.22,269.02,187.58
2/8/2024,4997.91,188.32,169.84,127.48,209.22,33.12,793.2,65.02,385.83,13.91,110.9,147.22,385.04,174.8,470,85.65,414.11,69.64,515.51,278.71,189.56
2/9/2024,5026.61,188.85,174.45,128.34,209.2,33.07,797.21,65.5,381.29,13.94,111.08,150.22,384.26,175.01,468.11,85.89,420.55,72.13,521.38,283.5,193.57
2/12/2024,5021.84,187.15,172.34,126.5,209.33,33.62,801.76,64.99,389.39,14.09,111.79,148.73,392.64,175.79,468.9,86.87,415.26,72.25,518.2,280.69,188.13
2/13/2024,4953.17,185.04,168.64,125.17,204.46,32.75,778.07,64.97,379.27,13.96,113.07,146.37,378.75,174.26,460.12,83.97,406.32,72.13,511.63,278.38,184.02
